core_name,core_type,sample_depth_start,sample_depth_end,latitude,longitude,depth,tex86,fGDGT_0,fGDGT_1,fGDGT_2,fGDGT_3,fGDGT_cren,fGDGT_cren_prime,bit,publicationYear,reference_name,remark,reference_link
BS667,MC,0,1,72.832,28.754,305,0.349,0.5681,0.0274,0.0084,0.0037,0.3898,0.0026,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NBP0603-3,KC,0,2,-65.768,-61.565,772,0.35,0.5173,0.0162,0.0042,0.0017,0.4579,0.0028,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
AII-GGC-9,GC,0,1,-56.195,-32.498,3223,0.351,0.5326,0.0502,0.0167,0.0032,0.39,0.0072,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NBP0702-3,SMG,0,5,-77.47,-158.27,1081,0.351,0.5414,0.0219,0.0068,0.0024,0.4248,0.0026,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BS629,MC,0,1,73,24.251,404,0.351,0.5574,0.0261,0.0077,0.0037,0.4023,0.0028,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
MC-3,MC,0,1,41.251,138.597,1268,0.353,0.5328,0.0367,0.0108,0.0039,0.4104,0.0053,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
Station A,MC,1,2,60.621,-79.712,129,0.351973684,0.4826,0.0197,0.0051,0.0025,0.487,0.0031,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
PLS-91-1-31,BC,0,1,73.724,21.273,1536,0.354,0.5336,0.0275,0.0078,0.0035,0.4238,0.0038,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
PD90-7-9,SMG,0,5,-65.166,-63.228,490,0.356435644,0.5472,0.0195,0.006,0.0023,0.4226,0.0025,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NBP0107-28 ,KC,0,1,-64.317,-62.046,1014,0.354,0.5435,0.017,0.0047,0.0021,0.4302,0.0025,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
PLS-91-1-6,PC,0,1,81.487,28.534,628,0.356,0.5111,0.0208,0.0052,0.0025,0.4566,0.0038,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BS653,MC,0,1,73.972,25.798,441,0.356,0.5515,0.0198,0.0058,0.0031,0.4178,0.0021,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
North Sea Dutch Coast,BC,0,1,53,4.5,24,0.358,0.4792,0.0495,0.0167,0.0057,0.4436,0.0051,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB2712-1,MC,0,1,-43.675,-59.33,1228,0.358,0.5234,0.041,0.0151,0.0031,0.4127,0.0047,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BS665,MC,0,1,72.167,28.399,289,0.358,0.5436,0.0282,0.0085,0.0042,0.4126,0.0031,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
HON02-015 BEN,MC,0,5,49.621,-63.712,395,0.36,0.4966,0.0389,0.0141,0.0031,0.4427,0.0046,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NBP0702-22,SMG,0,5,-71.75,-104.01,665,0.36,0.4778,0.0345,0.0113,0.003,0.4683,0.005,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB2723-2,MC,0,1,-48.912,-57.875,569,0.36,0.5261,0.0325,0.0108,0.0031,0.4232,0.0044,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NBP0702-13,SMG,0,5,-73.94,-134.52,470,0.36,0.5152,0.0206,0.0057,0.003,0.4527,0.0029,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
North Sea Breeveertien 14,BC,0,1,52.908,3.733,,0.361,0.4563,0.0532,0.0188,0.0071,0.4605,0.0041,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
ENAM9407,BC,0,1,62.956,-4.032,2060,0.361,0.528,0.0321,0.0098,0.0035,0.4216,0.0049,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
PLS-91-1-5,BC,0,1,80.867,29.021,4018,0.361,0.5053,0.0248,0.0066,0.0035,0.4559,0.0039,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BS631,MC,0,1,73.663,24.46,451,0.362,0.5517,0.0195,0.0057,0.0031,0.4178,0.0023,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BS692,MC,0,1,70.621,31.712,252,0.362,0.5183,0.0256,0.0078,0.0037,0.4415,0.003,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BS690,MC,0,1,71.013,30.947,283,0.362,0.5295,0.0234,0.007,0.0035,0.4339,0.0028,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BS669,MC,0,1,73.501,29.146,414,0.363,0.5527,0.021,0.0062,0.0032,0.4143,0.0025,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
IS-S4,MC,0,0.5,51.218,-6.099,106,0.363,0.4635,0.0373,0.0127,0.0049,0.4779,0.0037,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NBP0107-17,KC,0,2,-64.849,-65.401,657,0.364,0.4461,0.0237,0.0067,0.0023,0.5167,0.0045,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
M2003-08,BC,0,1,62.767,-1.125,1601,0.365,0.5303,0.0337,0.0109,0.0036,0.4167,0.0048,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BS657,MC,0,1,72.634,25.269,268,0.365,0.5486,0.0281,0.0091,0.0042,0.4072,0.0028,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BY310 Landsort deep oxic,BC,0,1,58.621,17.712,54,0.366,0.4957,0.0233,0.0073,0.0028,0.4676,0.0034,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BS651,MC,0,1,74.63,26.065,317,0.366,0.5596,0.0176,0.0053,0.0031,0.4126,0.0017,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB2714-5,MC,0,1,-43.863,-57.997,2361,0.366,0.4995,0.0566,0.0223,0.0032,0.4111,0.0073,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
MD03-2604,GC,0,1,-64.285,139.375,3331,0.367,0.565,0.0373,0.0123,0.0025,0.376,0.0068,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NBP0702-10,SMG,0,5,-74.1,-108.61,730,0.367,0.5208,0.015,0.004,0.0018,0.4555,0.0029,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
MD03-2603,PC,0,1,-64.285,139.375,3331,0.368,0.5319,0.0361,0.0116,0.0027,0.411,0.0068,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
PD90-7-8,SMG,0,5,-65.155,-63.22,493,0.369,0.5426,0.0207,0.0062,0.0024,0.4246,0.0035,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB6409-2,GBC,0,1,-44.507,-21.717,4296,0.37,0.5015,0.0642,0.0262,0.0034,0.3966,0.0081,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
ST-34,MC,0,1,-60.045,142.002,4354,0.371,0.5417,0.0505,0.0176,0.003,0.3781,0.0092,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
M2003-06,BC,0,1,74.146,29.553,366,0.373,0.5312,0.0328,0.0107,0.0035,0.4165,0.0052,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BS671,MC,0,1,62.643,-1.315,1702,0.373,0.5431,0.019,0.0057,0.0032,0.4267,0.0024,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
ST-45,MC,0,1,84.009,46.722,3960,0.373,0.5317,0.0235,0.0069,0.0027,0.4308,0.0044,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
PLS-91-1-17,GC,0,1,-65.468,140.498,1567,0.373,0.5214,0.0371,0.0121,0.0043,0.4194,0.0057,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
PLS-91-1-24,PC,0,1,81.021,42.874,472,0.373,0.5506,0.0245,0.0062,0.0059,0.4103,0.0025,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NP-07-13-14,MC,0,1,79.266,11.668,245,0.374,0.5789,0.0182,0.0056,0.0031,0.3921,0.0022,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB2724-7,MC,0,1,-47.963,-56.175,4799,0.375,0.4948,0.0636,0.0262,0.0032,0.4035,0.0087,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BS633,MC,0,1,74.331,24.683,373,0.375,0.5591,0.0189,0.006,0.0033,0.4106,0.0021,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BS649,MC,0,1,74.535,28.566,394,0.372262774,0.55,0.0172,0.0052,0.003,0.4225,0.002,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
Station B,MC,0,1,60.621,-81.712,156,0.373702422,0.4794,0.0181,0.0048,0.0025,0.4917,0.0035,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB2707-4,MC,0,1,-41.945,-56.323,3167,0.376,0.499,0.0543,0.022,0.0032,0.414,0.0075,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
AII-GGC-28,GGC,1,2,-46.875,7.542,2517,0.376,0.5143,0.06,0.0249,0.0031,0.3896,0.0081,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB2727-1,MC,0,1,-48.013,-56.538,2803,0.377,0.4921,0.0592,0.0243,0.0035,0.413,0.008,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
CL03-35 BC,MC,0,0.5,46.621,-58.712,370,0.377,0.4682,0.034,0.0127,0.0032,0.4773,0.0047,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB2734-2,MC,0,1,-39.29,-54.342,2272,0.377,0.4995,0.0472,0.0191,0.0032,0.4247,0.0063,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BS679,MC,0,1,76.617,34.45,193,0.379,0.5107,0.0158,0.0047,0.003,0.4639,0.0019,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NP-07-13-55,MC,0,1,79.149,11.744,340,0.379,0.5767,0.0147,0.0047,0.0027,0.3996,0.0016,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
M2003-01,BC,0,1,62.001,-1.966,1602,0.379,0.5262,0.0368,0.013,0.0039,0.4145,0.0056,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BS681,MC,0,1,76.433,37.167,249,0.379,0.5306,0.0154,0.0046,0.0027,0.4445,0.0021,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NP-07-13-15,MC,0,1,79.228,11.706,269,0.38,0.5814,0.0174,0.0054,0.003,0.3906,0.0022,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BS643,MC,0,1,76.486,29.905,291,0.38,0.5258,0.0148,0.0043,0.0026,0.4504,0.0021,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BS5 Gotland deep,BC,0,1,57.621,20.712,240,0.377521614,0.4333,0.0216,0.0072,0.0022,0.5319,0.0037,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BS3,BC,0,1,55.621,16.712,66,0.381,0.4688,0.0233,0.0078,0.0029,0.4936,0.0036,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB6410-1,MC,0,1,-44.517,-20.9,4038,0.381,0.4789,0.0648,0.0274,0.0034,0.4164,0.0091,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB2717-8,MC,0,1,-47.162,-56.487,4479,0.381,0.4928,0.0606,0.0248,0.0032,0.4093,0.0094,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
Oyster grounds,BC,0,1,54.5,4.5,47,0.382,0.5028,0.0331,0.0123,0.0049,0.4438,0.0032,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BY5 Bornholm ,MC,0,1,55.621,15.712,89,0.382,0.4313,0.0234,0.0085,0.0028,0.5308,0.0032,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB2718-1,MC,0,1,-47.307,-58.175,2990,0.383,0.4872,0.0603,0.0261,0.0035,0.4151,0.0077,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NP-07-13-31,MC,0,1,80.362,16.28,398,0.383,0.5301,0.0157,0.0051,0.0028,0.4444,0.0019,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BS645,MC,0,1,75.853,29.45,296,0.38559322,0.5124,0.0145,0.0044,0.0027,0.464,0.002,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
HB-6,MC,0,1,60.621,-91.712,120,0.383,0.5002,0.0145,0.0045,0.0026,0.4763,0.0019,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
North Frisian Front,BC,0,1,54,4.5,42,0.384,0.5059,0.0345,0.0131,0.0048,0.4381,0.0036,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NBP9903-21 ,KC,0,2,-64.844,-62.976,282,0.384,0.5227,0.0161,0.005,0.0025,0.4512,0.0025,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
PD90-7-6,SMG,0,5,-65.121,-63.191,171,0.384,0.5165,0.0192,0.0061,0.0025,0.4524,0.0033,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NBP0003-30 ,KC,0,2,-64.281,-58.45,843,0.385,0.5082,0.0122,0.0034,0.002,0.4719,0.0023,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
MC-6,MC,0,1,39.32,139.211,856,0.386,0.5283,0.0365,0.0133,0.0051,0.4123,0.0045,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NBP0003-1 ,KC,0,5,-64.294,-58.578,768,0.386,0.5002,0.0137,0.0038,0.002,0.4774,0.0028,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NP-07-13-11,MC,0,1,79.118,11.661,313,0.387,0.5652,0.0147,0.0048,0.0029,0.4109,0.0016,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NBP9507-2,KC,1,2,-62.208,-57.494,300,0.388,0.4367,0.013,0.0038,0.0017,0.542,0.0027,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
PLS-91-1-21,BC,0,1,82.662,47.889,1345,0.388,0.49,0.0383,0.0152,0.0038,0.4473,0.0053,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BS647,MC,0,1,75.201,29,343,0.389,0.5067,0.0153,0.0047,0.0028,0.4683,0.0023,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB6413-4,GBC,0,1,-44.207,-17.34,3768,0.389,0.4786,0.0627,0.0271,0.0038,0.4189,0.009,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB2722-2,MC,0,1,-47.327,-58.62,2351,0.39,0.5004,0.0613,0.0291,0.0035,0.3992,0.0065,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
MD03-2601,PC,9,10,-66.051,138.557,750,0.39,0.5824,0.0179,0.006,0.0034,0.3882,0.0021,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NP-07-13-44,MC,0,1,79.012,11.726,285,0.392,0.5475,0.015,0.005,0.0031,0.4278,0.0016,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NP-07-13-42,MC,0,1,78.986,11.837,320,0.390438247,0.5433,0.0153,0.0049,0.0031,0.4316,0.0018,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BS6 Baltic proper,MC,0,1,58.621,20.712,175,0.393,0.4062,0.0218,0.0077,0.0021,0.558,0.0042,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BS639,MC,0,1,75.563,27.893,263,0.394,0.4971,0.0142,0.0045,0.0029,0.4794,0.0018,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
Gullmarsfjord,BC,0,0.5,58.333,11.5,110,0.394,0.4317,0.0237,0.0086,0.0037,0.5291,0.0032,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB6414-1,GBC,0,1,-43.999,-13.07,3830,0.395,0.4871,0.0637,0.0288,0.0037,0.4077,0.0092,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
HB-4,MC,0,1,60.621,-87.712,205,0.396,0.5356,0.0273,0.0113,0.0038,0.4192,0.0028,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NP-07-13-60,MC,0,1,78.928,12.062,204,0.397,0.551,0.0151,0.0051,0.0033,0.424,0.0015,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
LMG0502-25 ,KC,0,1,-64.797,-60.383,861,0.397,0.5037,0.0126,0.0036,0.0022,0.4754,0.0025,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NP-07-13-35,MC,0,1,79.798,18.134,446,0.397,0.5524,0.0154,0.005,0.0031,0.4221,0.0021,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB2715-1,MC,0,1,-43.903,-57.662,3280,0.398,0.5117,0.0607,0.0291,0.0035,0.3875,0.0074,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NP-07-13-46,MC,0,1,79.029,11.493,267,0.399,0.5304,0.0149,0.0049,0.0031,0.4447,0.0019,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NP-07-13-47,MC,0,1,79.016,11.599,252,0.399,0.5327,0.0159,0.0052,0.0031,0.441,0.0022,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB6408-3,GBC,0,1,-43.614,-20.441,3797,0.399,0.4704,0.0667,0.0294,0.0042,0.4186,0.0106,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB8331-2,MC,0,1,80.5,15.9,350,0.399,0.5886,0.041,0.0156,0.005,0.3431,0.0066,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NP-07-13-30,MC,0,1,-29.136,16.714,88,0.399,0.5182,0.0161,0.0053,0.003,0.455,0.0023,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB8322-1,MC,0,1,-31.954,18.118,105,0.4,0.5209,0.0397,0.0165,0.0045,0.4129,0.0055,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB8319-1,MC,0,1,-32.496,18.078,69,0.401,0.5377,0.0359,0.015,0.0043,0.4024,0.0047,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NP-07-13-41,MC,0,1,79.064,11.491,307,0.401,0.5462,0.0146,0.005,0.003,0.4295,0.0018,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NP-07-13-64,MC,0,1,78.965,11.807,299,0.398340249,0.5382,0.0145,0.0047,0.0029,0.4376,0.002,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NBP9903-20 ,KC,0,2,-64.844,-62.916,301,0.401,0.4943,0.0148,0.0047,0.0024,0.4811,0.0028,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB6407-2,MC,0,1,-42.045,-19.5,3384,0.401,0.471,0.0684,0.0312,0.0043,0.4148,0.0103,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NP-07-13-40,MC,0,1,78.956,11.952,342,0.401,0.5492,0.0151,0.0052,0.0031,0.4256,0.0018,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NP-07-13-36,MC,0,1,79.614,18.859,339,0.401,0.5478,0.0163,0.0055,0.0033,0.425,0.0021,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB6412-1,GBC,0,1,-44.254,-17.647,3475,0.401,0.4968,0.057,0.0255,0.004,0.408,0.0087,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB8325-1,MC,0,1,-30.595,17.279,134,0.402,0.5753,0.044,0.0186,0.0044,0.3512,0.0066,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
Frisian Front,BC,0,1,53.7,4.5,34,0.402,0.4632,0.0393,0.0171,0.0058,0.471,0.0034,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
PD90-7-21,SMG,0,5,-64.907,-62.599,240,0.402,0.5256,0.0161,0.0057,0.0025,0.4474,0.0026,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NP-07-13-53,MC,0,1,78.986,11.653,286,0.403,0.5358,0.0152,0.0052,0.0031,0.4387,0.002,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BY31 Landsort deep,MC,0,1,58.621,18.712,466,0.404,0.4429,0.0215,0.0082,0.0025,0.5211,0.0038,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
South Frisian Front,BC,0,1,53.5,4.5,24,0.404,0.4781,0.043,0.0174,0.0068,0.4498,0.0049,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BS677,MC,0,1,75.967,33.733,276,0.407,0.5127,0.0148,0.0048,0.0029,0.4624,0.0025,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB2706-6,MC,0,1,-42.368,-55.535,4700,0.408,0.4808,0.0622,0.0283,0.0039,0.4142,0.0107,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
North Sea Central Southern Bight,BC,0,1,53,3,40,0.409,0.4572,0.0445,0.0196,0.0071,0.4676,0.0041,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
MC-1,MC,0,1,41.3,141.546,1002,0.409,0.4821,0.0394,0.0176,0.0041,0.4511,0.0056,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB8324-1,MC,0,1,-31.747,18.091,100,0.41,0.5263,0.04,0.0168,0.0048,0.406,0.0061,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB8323-1,MC,0,1,-32.032,18.222,90,0.41,0.5214,0.0378,0.0162,0.0046,0.4146,0.0055,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB8321-1,MC,0,1,-31.864,18.117,104,0.41,0.5166,0.0393,0.0166,0.0045,0.4168,0.0062,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NP-07-13-21,MC,0,1,79.225,11.924,279,0.41,0.5511,0.0152,0.0051,0.0031,0.4231,0.0023,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB8328-1,MC,0,1,-29.939,17.058,112,0.41,0.5259,0.0407,0.0177,0.0048,0.405,0.0059,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB2708-5,MC,0,1,-41.418,-57.3,392,0.411,0.4296,0.0198,0.0067,0.0026,0.5367,0.0045,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NBP0003-28 ,KC,0,2,-64.367,-58.516,794,0.411,0.4931,0.0146,0.0044,0.0021,0.4821,0.0037,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB2730-1,MC,0,1,-44.475,-53.248,5817,0.412,0.4738,0.0557,0.0254,0.0035,0.4314,0.0102,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BS635,MC,0,1,75.001,24.938,182,0.410480349,0.4776,0.0135,0.0043,0.0029,0.4994,0.0022,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
ST-35,MC,0,1,-62.013,141.675,4265,0.413,0.5119,0.0597,0.0233,0.0038,0.3865,0.0148,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
AII-107-6-70,GC,0,1,-47.535,7.763,2473,0.413,0.4745,0.0658,0.0303,0.0053,0.4134,0.0106,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NP-07-13-16,MC,0,1,79.186,11.761,374,0.413,0.5641,0.0147,0.005,0.0031,0.4107,0.0023,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
CHN-115-4-34,PC,0,1,-51,5.33,3788,0.414,0.4471,0.0779,0.0337,0.0109,0.4201,0.0103,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
AII-107-6-72,PC,0,1,-46.822,8.008,2270,0.414,0.4833,0.0662,0.032,0.0052,0.4039,0.0096,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
Drammensfjord D0-5,BC,0,5,59.633,10.423,100,0.414,0.4901,0.0251,0.0099,0.0035,0.467,0.0043,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
Drammensfjord-2,BC,0,0.5,59.633,10.423,110,0.414,0.4901,0.0251,0.0099,0.0035,0.467,0.0043,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB8333-1,MC,0,1,-29.122,16.615,20,0.415,0.5575,0.0417,0.0182,0.0051,0.3713,0.0062,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB2703-7,MC,0,1,-38.513,-54.202,1162,0.415,0.4874,0.0398,0.0176,0.0039,0.4446,0.0068,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
BS4 Gotland deep,BC,0,1,57.621,19.712,115,0.415,0.4519,0.018,0.0066,0.0026,0.5173,0.0036,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NP-07-13-32,MC,0,1,80.214,16.955,451,0.416,0.5033,0.015,0.0051,0.0032,0.4711,0.0024,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
PLS-91-1-23,PC,0,1,81.118,43.432,466,0.417,0.5049,0.0218,0.0058,0.006,0.4578,0.0037,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB8329-1,MC,0,1,-29.928,17.034,111,0.418,0.525,0.0403,0.0181,0.0049,0.4058,0.006,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
GeoB8318-1,MC,0,1,-32.152,16.805,307,0.418,0.5819,0.0569,0.0244,0.0064,0.3203,0.0101,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
NP-07-13-33,MC,0,1,80.099,17.173,416,0.418,0.5115,0.0149,0.0052,0.0031,0.463,0.0024,,2010,Kim2010,,http://dx.doi.org/10.1016/j.gca.2010.05.027
